VENDOR,VENDOR_PRODUCT,VENDOR_SKU,CW_SKU,SKU_MATCH_KEY,MAPPING_NOTES,CONTRACT_COST_RATE,CW_RETAIL_RATE
ESET,Endpoint Antivirus,,EEA,ENDPOINT_ANTIVIRUS,Endpoint Antivirus,,
ESET,AV Business Edition,,EAVB,ENDPOINT_ANTIVIRUS,AV Business Edition,,
ESET,NOD32 AV Business Ed Mac,,RMM-EAVBM,ENDPOINT_ANTIVIRUS,NOD32 AV Business Ed Mac,,
ESET,Endpoint Security macOS Per Device,,ITN-EESX,ENDPOINT_SECURITY,Endpoint Security macOS Per Device,,
ESET,WW File Server,,3PARTYONPREMESWWFSVR,SERVER_SECURITY,WW File Server,,
ESET,DESlock / Endpoint Encryption,,DSLP,ENCRYPTION,DESlock / Endpoint Encryption,2.15,1.33
ESET,MSP - Endpoint Encryption Pro,MSP - Endpoint Encryption Pro,,ENCRYPTION,Endpoint Encryption Pro,1.33,
ESET,MSP - ESET Inspect,MSP - ESET Inspect,,INSPECT_EDR,ESET Inspect,0.0313,
ESET,MSP - PROTECT Advanced,MSP - PROTECT Advanced,,PROTECT_ADVANCED,PROTECT Advanced,0.03575,
ESET,MSP - Server Security,MSP - Server Security,,SERVER_SECURITY,Server Security,0.028333,
ESET,Protect Entry Internal IT,,MSP2-PE-IIT,PROTECT_ENTRY,Protect Entry Internal IT,,
ESET,Protect Entry On-Prem 1yr,,EPA-Y1-GEN,PROTECT_ENTRY_ONPREM,Protect Entry On-Prem 1yr,,
ESET,Protect Complete,,MSP2-PC,PROTECT_COMPLETE,Protect Complete,1.55,1.26
ESET,Endpoint AV Legacy Partners,,3PARTYONPREMESETAVLP,ENDPOINT_ANTIVIRUS,Endpoint AV Legacy Partners,,
ESET,NOD32 AV Business Edition,,RMM-EAVB,ENDPOINT_ANTIVIRUS,NOD32 AV Business Edition,,
ESET,AV Business Ed Mac Legacy,,LEGACYSKUESETMOLP,ENDPOINT_ANTIVIRUS,AV Business Ed Mac Legacy,,
ESET,File Security for MS Win Server,,WFS,SERVER_SECURITY,File Security for MS Win Server,,
ESET,Mail Security for MS Exchange,,EXCH,MAIL_SECURITY,Mail Security for MS Exchange,,
ESET,Full Disk Encryption,,MSP2FDE1,ENCRYPTION,Full Disk Encryption,,
Bitdefender,"Bitdefender Patch Management, 1 - 99 ep",DL17108A00A-EN-D,DL17108A00A-EN-D,PATCH,Pattern-matched from royalties product_description.,0.62,0.95
Bitdefender,"Bitdefender Patch Management, 500 - 999 ep",DL17108A00C-EN-D,DL17108A00C-EN-D,PATCH,Pattern-matched from royalties product_description.,0.62,0.77
Bitdefender,Bitdefender GravityZone Email Security,CU-BITDF-GZ-EMAILSEC,CU-BITDF-GZ-EMAILSEC,EMAIL,Email Security.,0.82,
Bitdefender,Bitdefender Cloud Sec GravityZone 1000-2499 ep,BTS-AUD-M06-TBBTCDSCCW,BTS-AUD-M06-TBBTCDSCCW,GRAVITYZONE,Pattern-matched from royalties product_description.,0.42,
Bitdefender,"Bitdefender ATS & EDR, 1000-4999 ep",DL17107A00D-EN-D,DL17107A00D-EN-D,ATS_EDR,Pattern-matched from royalties product_description.,1.05,1.05
Bitdefender,"Bitdefender Patch Management, 100 - 499 ep",DL17108A00B-EN-D,DL17108A00B-EN-D,PATCH,Pattern-matched from royalties product_description.,0.62,0.85
Bitdefender,"Bitdefender Patch Management, 1000 - 4999 ep",DL17108A00D-EN-D,DL17108A00D-EN-D,PATCH,Pattern-matched from royalties product_description.,0.62,0.69
Bitdefender,Bitdefender Advanced Threat Security 1000-4999 ep,BTS-USD-M04-TADL17106A,BTS-USD-M04-TADL17106A,ATS,Pattern-matched from royalties product_description.,0.55,
Bitdefender,"Bitdefender ATS & EDR, 5000+ ep",DL17107A00E-EN-D,DL17107A00E-EN-D,ATS_EDR,Pattern-matched from royalties product_description.,1.05,1.05
Bitdefender,Bitdefender Cloud Sec GravityZone 250 to 499 ep,BTS-AUD-M03-TBBTCDSCCW,BTS-AUD-M03-TBBTCDSCCW,GRAVITYZONE,Pattern-matched from royalties product_description.,0.42,
Bitdefender,Bitdefender Advanced Threat Security,CU-BITDF-ADV-THREAT,CU-BITDF-ADV-THREAT,ATS,Advanced Threat Security standalone.,0.55,
Bitdefender,Bitdefender Cloud Encryption,3PARTYONPREMBTCDENCP,3PARTYONPREMBTCDENCP,ENCRYPTION,Cloud Encryption contract.,0.4,
Bitdefender,Bitdefender Advanced Threat Security 1-99 ep,BTS-AUD-M01-TADL17106A,BTS-AUD-M01-TADL17106A,ATS,Pattern-matched from royalties product_description.,0.55,
Bitdefender,Bitdefender Cloud Sec GravityZone 100 to 249 ep,BTS-UKD-M02-TBBTCDSCCW,BTS-UKD-M02-TBBTCDSCCW,GRAVITYZONE,Pattern-matched from royalties product_description.,0.42,
Bitdefender,Bitdefender Security TSP CW Automate,3PARTYONPREMBTCDSCLT,3PARTYONPREMBTCDSCLT,TSP_AUTOMATE,TSP CW Automate.,0.46,
Bitdefender,Bitdefender Advanced Threat Security 100-499 ep,BTS-USD-M02-TADL17106A,BTS-USD-M02-TADL17106A,ATS,Pattern-matched from royalties product_description.,0.55,
Bitdefender,"Bitdefender ATS & EDR, 1-99 ep",BTS-CAD-M01-TADL17107A,BTS-CAD-M01-TADL17107A,ATS_EDR,Pattern-matched from royalties product_description.,1.05,
Bitdefender,"Bitdefender ATS & EDR, 1-99 ep",DL17107A00A-EN-D,DL17107A00A-EN-D,ATS_EDR,Pattern-matched from royalties product_description.,1.05,1.05
Bitdefender,Bitdefender ATS & EDR,CU-BITDF-ATS-AND-EDR,CU-BITDF-ATS-AND-EDR,ATS_EDR,ATS & EDR usage overage.,1.05,
Bitdefender,Bitdefender Advanced Threat Security 1-99 ep,BTS-CAD-M01-TADL17106A,BTS-CAD-M01-TADL17106A,ATS,Pattern-matched from royalties product_description.,0.55,
Bitdefender,Bitdefender Advanced Threat Security 1-99 ep,BTS-USD-M01-TADL17106A,BTS-USD-M01-TADL17106A,ATS,Pattern-matched from royalties product_description.,0.55,
Bitdefender,SwO Bitdefender Cloud Security Gravity Zone,SwO-3P-CYBR-SOLP-SAAS-GRAVZONE,SwO-3P-CYBR-SOLP-SAAS-GRAVZONE,GRAVITYZONE,SwO GravityZone.,0.42,
Bitdefender,Bitdefender Cloud Security Gravity Zone,3PARTYONPREMBTCDSCCW,3PARTYONPREMBTCDSCCW,GRAVITYZONE,Contract GravityZone.,0.42,0.4
Bitdefender,Bitdefender Advanced Threat Security 100-499 ep,DL17106A00B-EN-D,DL17106A00B-EN-D,ATS,Pattern-matched from royalties product_description.,0.55,0.55
Bitdefender,Bitdefender Cloud Sec GravityZone 250 to 499 ep,BTS-USD-M03-TBBTCDSCCW,BTS-USD-M03-TBBTCDSCCW,GRAVITYZONE,Pattern-matched from royalties product_description.,0.42,
Bitdefender,Bitdefender Cloud Sec GravityZone 1 to 99 ep,BTS-EUD-M01-TBBTCDSCCW,BTS-EUD-M01-TBBTCDSCCW,GRAVITYZONE,Pattern-matched from royalties product_description.,0.42,
Bitdefender,Bitdefender XDR - Identity,CMS-SEC-SAAS-SEC-CYB-XDRIDEN,CMS-SEC-SAAS-SEC-CYB-XDRIDEN,XDR,XDR Identity.,0.58,0.65
Bitdefender,"Bitdefender ATS & EDR, 100-499 ep",DL17107A00B-EN-D,DL17107A00B-EN-D,ATS_EDR,Pattern-matched from royalties product_description.,1.05,1.05
Bitdefender,Bitdefender Cloud Encryption 100-249,AL1795A00B-EN,AL1795A00B-EN,ENCRYPTION,Pattern-matched from royalties product_description.,0.4,0.4
Bitdefender,"Bitdefender ATS & EDR, 500-999 ep",BTS-USD-M03-TADL17107A,BTS-USD-M03-TADL17107A,ATS_EDR,Pattern-matched from royalties product_description.,1.05,
Bitdefender,Bitdefender 1YR Cloud Security Gravity Zone,3PARTYONPREMCLDSECGZ,3PARTYONPREMCLDSECGZ,GRAVITYZONE,1YR Cloud Security variant.,0.42,
Bitdefender,Bitdefender EDR (MSP Secure),CU-BITDFEDRMSPSECURE,CU-BITDFEDRMSPSECURE,MSP_SECURE,MSP Secure EDR.,1.47,1.47
Bitdefender,Bitdefender Cloud Encryption (1-99 ep),AL1795A00A-EN,AL1795A00A-EN,ENCRYPTION,Pattern-matched from royalties product_description.,0.4,0.4
Bitdefender,TA-Bitdefender EDR (MSP Secure),TA-BITDEFENDER-EDR-MSP-SECURE,TA-BITDEFENDER-EDR-MSP-SECURE,MSP_SECURE,TA MSP Secure EDR.,1.47,0.6
Bitdefender,SA-ConnectWise MDR with Bitdefender,MDR-BITDF,MDR-BITDF,MDR_BITDEFENDER,SA MDR bundle.,1.47,
Bitdefender,ConnectWise MDR with Bitdefender,CW-EPSEC-BITDEFENDER,CW-EPSEC-BITDEFENDER,MDR_BITDEFENDER,MDR bundle.,1.47,
Bitdefender,M2M-ConnectWise MDR with Bitdefender,M2MEPSEC-BITDEFENDER,M2MEPSEC-BITDEFENDER,MDR_BITDEFENDER,M2M MDR bundle.,1.47,
Acronis,SBATFNLOS,SBATFNLOS,APP-SA-SBATFNLOS,SBATFNLOS,Zuora PRODUCT_SKU maps to vendor code SBATFNLOS,0.6745,0.71
Acronis,SBATFNLOS,SBATFNLOS,SBATFNLOS,SBATFNLOS,Zuora PRODUCT_SKU maps to vendor code SBATFNLOS,0.6745,
Acronis,SCVAMSENS,SCVAMSENS,APP-SA-SCVAMSENS,SCVAMSENS,Zuora PRODUCT_SKU maps to vendor code SCVAMSENS,0.02,0.008
Acronis,SCVAMSENS,SCVAMSENS,SCVAMSENS,SCVAMSENS,Zuora PRODUCT_SKU maps to vendor code SCVAMSENS,,
Acronis,SEDAMSENS,SEDAMSENS,APP-BC-SEDAMSENS,SEDAMSENS,Zuora PRODUCT_SKU maps to vendor code SEDAMSENS,1.3775,1.75
Acronis,SEDAMSENS,SEDAMSENS,M2M-APP-BC-SEDAMSENS,SEDAMSENS,Zuora PRODUCT_SKU maps to vendor code SEDAMSENS,1.3775,
Acronis,SEDAMSENS,SEDAMSENS,SEDAMSENS,SEDAMSENS,Zuora PRODUCT_SKU maps to vendor code SEDAMSENS,1.3775,
Acronis,SO4AMSENS,SO4AMSENS,SO4AMSENS,SO4AMSENS,Zuora PRODUCT_SKU maps to vendor code SO4AMSENS,1.3348,
Acronis,SO4AMSENS,SO4AMSENS,APP-BC-SO4AMSENS,SO4AMSENS,Zuora PRODUCT_SKU maps to vendor code SO4AMSENS,1.3348,1.45
Acronis,SO4AMSENS,SO4AMSENS,M2M-APP-BC-SO4AMSENS,SO4AMSENS,Zuora PRODUCT_SKU maps to vendor code SO4AMSENS,1.3348,
Acronis,SO6AMSENS,SO6AMSENS,SO6AMSENS,SO6AMSENS,Zuora PRODUCT_SKU maps to vendor code SO6AMSENS,0.7243,
Acronis,SO6AMSENS,SO6AMSENS,APP-SA-SO6AMSENS,SO6AMSENS,Zuora PRODUCT_SKU maps to vendor code SO6AMSENS,0.7243,0.7
Acronis,SP1AMSENS,SP1AMSENS,SP1AMSENS,SP1AMSENS,Zuora PRODUCT_SKU maps to vendor code SP1AMSENS,0.0545,0.0
Acronis,SP1AMSENS,SP1AMSENS,SP1AMSENS BY GB,SP1AMSENS,Zuora PRODUCT_SKU maps to vendor code SP1AMSENS,0.0545,
Acronis,SP1AMSENS,SP1AMSENS,APP-BC-SP1AMSENS,SP1AMSENS,Zuora PRODUCT_SKU maps to vendor code SP1AMSENS,0.0545,0.0351
Acronis,SP1AMSENS,SP1AMSENS,M2M-APP-BC-SP1AMSENS,SP1AMSENS,Zuora PRODUCT_SKU maps to vendor code SP1AMSENS,0.0545,
Acronis,SP1AMSENS,SP1AMSENS,APP-SA-SP1AMSENS,SP1AMSENS,Zuora PRODUCT_SKU maps to vendor code SP1AMSENS,0.0545,0.0504
Acronis,SP1AMSENS,SP1AMSENS,LEGACYSKUTASP1AMSEN,SP1AMSENS,Zuora PRODUCT_SKU maps to vendor code SP1AMSENS,0.0545,
Acronis,SP3AMSENS,SP3AMSENS,SP3AMSENS PER GB,SP3AMSENS,Zuora PRODUCT_SKU maps to vendor code SP3AMSENS,0.0646,
Acronis,SP3AMSENS,SP3AMSENS,SP3AMSENS PER TB,SP3AMSENS,Zuora PRODUCT_SKU maps to vendor code SP3AMSENS,0.0646,
Acronis,SP3AMSENS,SP3AMSENS,APP-BC-SP3AMSENS,SP3AMSENS,Zuora PRODUCT_SKU maps to vendor code SP3AMSENS,0.0646,0.0371
Acronis,SP3AMSENS,SP3AMSENS,SP3AMSENS,SP3AMSENS,Zuora PRODUCT_SKU maps to vendor code SP3AMSENS,0.0646,
Acronis,SP4BMSENS,SP4BMSENS,APP-BC-SP4BMSENS,SP4BMSENS,Zuora PRODUCT_SKU maps to vendor code SP4BMSENS,0.0264,0.015
Acronis,SP4BMSENS,SP4BMSENS,SP4BMSENS,SP4BMSENS,Zuora PRODUCT_SKU maps to vendor code SP4BMSENS,0.0264,
Acronis,SP4BMSENS,SP4BMSENS,M2M-APP-BC-SP4BMSENS,SP4BMSENS,Zuora PRODUCT_SKU maps to vendor code SP4BMSENS,0.0264,
Acronis,SP4BMSENS,SP4BMSENS,APP-SA-SP4BMSENS,SP4BMSENS,Zuora PRODUCT_SKU maps to vendor code SP4BMSENS,0.0264,0.0259
Acronis,SP4BMSENS,SP4BMSENS,TBBUHYBRID,SP4BMSENS,Zuora PRODUCT_SKU maps to vendor code SP4BMSENS,0.0264,
Acronis,SP4BMSENS,SP4BMSENS,3PARTYONPREMSP4BMSE2,SP4BMSENS,Zuora PRODUCT_SKU maps to vendor code SP4BMSENS,0.0264,
Acronis,SP4BMSENS,SP4BMSENS,3PARTYONPREMSP4BMSE1,SP4BMSENS,Zuora PRODUCT_SKU maps to vendor code SP4BMSENS,0.0264,
Acronis,SP5AMSENS,SP5AMSENS,SP5AMSENS,SP5AMSENS,Zuora PRODUCT_SKU maps to vendor code SP5AMSENS,0.0113,
Acronis,SP5AMSENS,SP5AMSENS,APP-SA-SP5AMSENS,SP5AMSENS,Zuora PRODUCT_SKU maps to vendor code SP5AMSENS,0.0113,0.0105
Acronis,SP5AMSENS,SP5AMSENS,M2M-APP-SA-SP5AMSENS,SP5AMSENS,Zuora PRODUCT_SKU maps to vendor code SP5AMSENS,0.0113,
Acronis,SPBAMSENS,SPBAMSENS,MP-SPBAMSENS,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SPBAMSENS,SPBAMSENS,3PARTYONPREMCLOUDCAP,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SPBAMSENS,SPBAMSENS,3PARTYONPREMACCLDDKT,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SPBAMSENS,SPBAMSENS,SPBAMSENS,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SPBAMSENS,SPBAMSENS,APP-BC-SPBAMSENS,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,0.0351
Acronis,SPBAMSENS,SPBAMSENS,M2M-APP-BC-SPBAMSENS,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SPBAMSENS,SPBAMSENS,ACRONISCLOUDHOSTSTND,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SPBAMSENS,SPBAMSENS,3PARTYONPREMACCLDSV4,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SPBBMSENS,SPBBMSENS,SPBBMSENS,SPBBMSENS,Zuora PRODUCT_SKU maps to vendor code SPBBMSENS,0.0313,
Acronis,SPBBMSENS,SPBBMSENS,APP-BC-SPBBMSENS,SPBBMSENS,Zuora PRODUCT_SKU maps to vendor code SPBBMSENS,0.0313,0.0338
Acronis,SPBBMSENS,SPBBMSENS,M2M-APP-BC-SPBBMSENS,SPBBMSENS,Zuora PRODUCT_SKU maps to vendor code SPBBMSENS,0.0313,
Acronis,SPBBMSENS,SPBBMSENS,SELFPROVIDEDSTORAGE,SPBBMSENS,Zuora PRODUCT_SKU maps to vendor code SPBBMSENS,0.0313,
Acronis,SPD5MSENS,SPD5MSENS,APP-SA-SPD5MSENS,SPD5MSENS,Zuora PRODUCT_SKU maps to vendor code SPD5MSENS,7.06,8.0
Acronis,SPD5MSENS,SPD5MSENS,SPD5MSENS,SPD5MSENS,Zuora PRODUCT_SKU maps to vendor code SPD5MSENS,7.06,
Acronis,SPD5MSENS,SPD5MSENS,M2M-APP-SA-SPD5MSENS,SPD5MSENS,Zuora PRODUCT_SKU maps to vendor code SPD5MSENS,7.06,
Acronis,SPDAMSENS,SPDAMSENS,APP-BC-SPDAMSENS,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,0.011
Acronis,SPDAMSENS,SPDAMSENS,M2M-APP-BC-SPDAMSENS,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SPDAMSENS,SPDAMSENS,SPDAMSENS,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SPDAMSENS,SPDAMSENS,SPDAMSENSBUCLD1TB,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SPDAMSENS,SPDAMSENS,SPDAMSENS1GB,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SPDAMSENS,SPDAMSENS,SPDAMSENSOverage,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SPDCMSENS,SPDCMSENS,SPDCMSENS,SPDCMSENS,Zuora PRODUCT_SKU maps to vendor code SPDCMSENS,,
Acronis,SPDCMSENS,SPDCMSENS,APP-SA-SPDCMSENS,SPDCMSENS,Zuora PRODUCT_SKU maps to vendor code SPDCMSENS,,
Acronis,SPDCMSENS,SPDCMSENS,M2M-APP-SA-SPDCMSENS,SPDCMSENS,Zuora PRODUCT_SKU maps to vendor code SPDCMSENS,,
Acronis,SPEAMSENS,SPEAMSENS,MP-SPEAMSENS,SPEAMSENS,Zuora PRODUCT_SKU maps to vendor code SPEAMSENS,10.3731,
Acronis,SPEAMSENS,SPEAMSENS,APP-BC-SPEAMSENS,SPEAMSENS,Zuora PRODUCT_SKU maps to vendor code SPEAMSENS,10.3731,8.7467
Acronis,SPEAMSENS,SPEAMSENS,M2M-APP-BC-SPEAMSENS,SPEAMSENS,Zuora PRODUCT_SKU maps to vendor code SPEAMSENS,10.3731,
Acronis,SPEAMSENS,SPEAMSENS,SPEAMSENS,SPEAMSENS,Zuora PRODUCT_SKU maps to vendor code SPEAMSENS,10.3731,
Acronis,SPFAMSENS,SPFAMSENS,MP-SPFAMSENS,SPFAMSENS,Zuora PRODUCT_SKU maps to vendor code SPFAMSENS,3.6565,
Acronis,SPFAMSENS,SPFAMSENS,APP-BC-SPFAMSENS,SPFAMSENS,Zuora PRODUCT_SKU maps to vendor code SPFAMSENS,3.6565,3.4125
Acronis,SPFAMSENS,SPFAMSENS,M2M-APP-BC-SPFAMSENS,SPFAMSENS,Zuora PRODUCT_SKU maps to vendor code SPFAMSENS,3.6565,
Acronis,SPFAMSENS,SPFAMSENS,SPFAMSENS,SPFAMSENS,Zuora PRODUCT_SKU maps to vendor code SPFAMSENS,3.6565,
Acronis,SPGAMSENS,SPGAMSENS,MP-SPGAMSENS,SPGAMSENS,Zuora PRODUCT_SKU maps to vendor code SPGAMSENS,1.704,
Acronis,SPGAMSENS,SPGAMSENS,APP-BC-SPGAMSENS,SPGAMSENS,Zuora PRODUCT_SKU maps to vendor code SPGAMSENS,1.704,1.6458
Acronis,SPGAMSENS,SPGAMSENS,M2M-APP-BC-SPGAMSENS,SPGAMSENS,Zuora PRODUCT_SKU maps to vendor code SPGAMSENS,1.704,
Acronis,SPGAMSENS,SPGAMSENS,SPGAMSENS,SPGAMSENS,Zuora PRODUCT_SKU maps to vendor code SPGAMSENS,1.704,
Acronis,SPIAMSENS,SPIAMSENS,APP-BC-SPIAMSENS,SPIAMSENS,Zuora PRODUCT_SKU maps to vendor code SPIAMSENS,0.6319,0.4873
Acronis,SPIAMSENS,SPIAMSENS,M2M-APP-BC-SPIAMSENS,SPIAMSENS,Zuora PRODUCT_SKU maps to vendor code SPIAMSENS,0.6319,
Acronis,SPIAMSENS,SPIAMSENS,SPIAMSENS,SPIAMSENS,Zuora PRODUCT_SKU maps to vendor code SPIAMSENS,0.6319,
Acronis,SPXAMSENS,SPXAMSENS,MP-SPXAMSENS,SPXAMSENS,Zuora PRODUCT_SKU maps to vendor code SPXAMSENS,0.0239,
Acronis,SPXAMSENS,SPXAMSENS,APP-BC-SPXAMSENS,SPXAMSENS,Zuora PRODUCT_SKU maps to vendor code SPXAMSENS,0.0239,0.0154
Acronis,SPXAMSENS,SPXAMSENS,M2M-APP-BC-SPXAMSENS,SPXAMSENS,Zuora PRODUCT_SKU maps to vendor code SPXAMSENS,0.0239,
Acronis,SPXAMSENS,SPXAMSENS,SPXAMSENS,SPXAMSENS,Zuora PRODUCT_SKU maps to vendor code SPXAMSENS,0.0239,
Acronis,SPZBMSENS,SPZBMSENS,APP-SPZBMSENS,SPZBMSENS,Zuora PRODUCT_SKU maps to vendor code SPZBMSENS,0.0593,0.0923
Acronis,SPZBMSENS,SPZBMSENS,SPZBMSENS,SPZBMSENS,Zuora PRODUCT_SKU maps to vendor code SPZBMSENS,0.0593,
Acronis,SQ1AMSENS,SQ1AMSENS,APP-BC-SQ1AMSENS,SQ1AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ1AMSENS,0.0239,0.0154
Acronis,SQ1AMSENS,SQ1AMSENS,M2M-APP-BC-SQ1AMSENS,SQ1AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ1AMSENS,0.0239,
Acronis,SQ1AMSENS,SQ1AMSENS,SQ1AMSENS,SQ1AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ1AMSENS,0.0239,
Acronis,SQ2AMSENS,SQ2AMSENS,SQ2AMSENS PER GB,SQ2AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ2AMSENS,0.0646,
Acronis,SQ2AMSENS,SQ2AMSENS,SQ2AMSENS PER TB,SQ2AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ2AMSENS,0.0646,
Acronis,SQ2AMSENS,SQ2AMSENS,APP-BC-SQ2AMSENS,SQ2AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ2AMSENS,0.0646,0.0371
Acronis,SQ2AMSENS,SQ2AMSENS,SQ2AMSENS,SQ2AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ2AMSENS,0.0646,
Acronis,SQ2AMSENS,SQ2AMSENS,M2M-APP-BC-SQ2AMSENS,SQ2AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ2AMSENS,0.0646,
Acronis,SQ6AMSENS,SQ6AMSENS,APP-BC-SQ6AMSENS,SQ6AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ6AMSENS,0.04,0.018
Acronis,SQ6AMSENS,SQ6AMSENS,M2M-APP-BC-SQ6AMSENS,SQ6AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ6AMSENS,,
Acronis,SQ6AMSENS,SQ6AMSENS,SQ6AMSENS,SQ6AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ6AMSENS,,
Acronis,SQ7AMSENS,SQ7AMSENS,APP-BC-SQ7AMSENS,SQ7AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ7AMSENS,1.87,1.782
Acronis,SQ7AMSENS,SQ7AMSENS,M2M-APP-BC-SQ7AMSENS,SQ7AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ7AMSENS,1.87,
Acronis,SQ7AMSENS,SQ7AMSENS,SQ7AMSENS,SQ7AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ7AMSENS,1.87,
Acronis,SQ8AMSENS,SQ8AMSENS,APP-BC-SQ8AMSENS,SQ8AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ8AMSENS,1.1502,0.63
Acronis,SQ8AMSENS,SQ8AMSENS,M2M-APP-BC-SQ8AMSENS,SQ8AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ8AMSENS,1.1502,
Acronis,SQ8AMSENS,SQ8AMSENS,SQ8AMSENS,SQ8AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ8AMSENS,1.1502,
Acronis,SQACMSENS,SQACMSENS,SQACMSENS,SQACMSENS,Zuora PRODUCT_SKU maps to vendor code SQACMSENS,28.4,
Acronis,SQACMSENS,SQACMSENS,APP-SA-SQACMSENS,SQACMSENS,Zuora PRODUCT_SKU maps to vendor code SQACMSENS,28.4,21.0
Acronis,SQBPMSENS,SQBPMSENS,APP-SA-SQBPMSENS,SQBPMSENS,Zuora PRODUCT_SKU maps to vendor code SQBPMSENS,0.535,0.5075
Acronis,SQBPMSENS,SQBPMSENS,SQBPMSENS,SQBPMSENS,Zuora PRODUCT_SKU maps to vendor code SQBPMSENS,0.535,
Acronis,SQYAMSENS,SQYAMSENS,APP-BC-SQYAMSENS,SQYAMSENS,Zuora PRODUCT_SKU maps to vendor code SQYAMSENS,0.0275,0.03
Acronis,SQYAMSENS,SQYAMSENS,M2M-APP-BC-SQYAMSENS,SQYAMSENS,Zuora PRODUCT_SKU maps to vendor code SQYAMSENS,0.0275,
Acronis,SQYAMSENS,SQYAMSENS,SQYAMSENS,SQYAMSENS,Zuora PRODUCT_SKU maps to vendor code SQYAMSENS,0.0275,
Acronis,SR3AMSENS,SR3AMSENS,SR3AMSENS,SR3AMSENS,Zuora PRODUCT_SKU maps to vendor code SR3AMSENS,1.115,
Acronis,SR3AMSENS,SR3AMSENS,APP-BC-SR3AMSENS,SR3AMSENS,Zuora PRODUCT_SKU maps to vendor code SR3AMSENS,1.115,1.57
Acronis,SR3AMSENS,SR3AMSENS,M2M-APP-BC-SR3AMSENS,SR3AMSENS,Zuora PRODUCT_SKU maps to vendor code SR3AMSENS,1.115,
Acronis,SRAAMSENS,SRAAMSENS,MP-SRAAMSENS,SRAAMSENS,Zuora PRODUCT_SKU maps to vendor code SRAAMSENS,0.5332,
Acronis,SRAAMSENS,SRAAMSENS,APP-BC-SRAAMSENS,SRAAMSENS,Zuora PRODUCT_SKU maps to vendor code SRAAMSENS,0.5332,0.56
Acronis,SRAAMSENS,SRAAMSENS,M2M-APP-BC-SRAAMSENS,SRAAMSENS,Zuora PRODUCT_SKU maps to vendor code SRAAMSENS,0.5332,
Acronis,SRAAMSENS,SRAAMSENS,SRAAMSENS,SRAAMSENS,Zuora PRODUCT_SKU maps to vendor code SRAAMSENS,0.5332,
Acronis,SRBAMSENS,SRBAMSENS,APP-BC-SRBAMSENS,SRBAMSENS,Zuora PRODUCT_SKU maps to vendor code SRBAMSENS,0.37,0.4
Acronis,SRBAMSENS,SRBAMSENS,M2M-APP-BC-SRBAMSENS,SRBAMSENS,Zuora PRODUCT_SKU maps to vendor code SRBAMSENS,0.37,
Acronis,SRBAMSENS,SRBAMSENS,SRBAMSENS,SRBAMSENS,Zuora PRODUCT_SKU maps to vendor code SRBAMSENS,0.37,
Acronis,SRHAMSENS,SRHAMSENS,APP-BC-SRHAMSENS,SRHAMSENS,Zuora PRODUCT_SKU maps to vendor code SRHAMSENS,0.7313,0.36
Acronis,SRHAMSENS,SRHAMSENS,M2M-APP-BC-SRHAMSENS,SRHAMSENS,Zuora PRODUCT_SKU maps to vendor code SRHAMSENS,0.7313,
